x,y,vx,vy,FR,Paddle.y
580,280,-1,-1,490,371
579,279,-1,-1,490,371
578,278,-1,-1,490,368
577,277,-1,-1,490,368
576,276,-1,-1,490,368
575,275,-1,-1,490,368
574,274,-1,-1,490,368
573,273,-1,-1,490,368
572,272,-1,-1,490,363
571,271,-1,-1,490,363
570,270,-1,-1,490,363
569,269,-1,-1,490,363
568,268,-1,-1,490,363
567,267,-1,-1,490,363
566,266,-1,-1,490,360
565,265,-1,-1,490,360
564,264,-1,-1,490,360
563,263,-1,-1,490,360
562,262,-1,-1,490,360
561,261,-1,-1,490,360
560,260,-1,-1,490,358
559,259,-1,-1,490,358
558,258,-1,-1,490,358
557,257,-1,-1,490,358
556,256,-1,-1,490,358
555,255,-1,-1,490,358
554,254,-1,-1,490,356
553,253,-1,-1,490,356
552,252,-1,-1,490,356
551,251,-1,-1,490,356
550,250,-1,-1,490,356
549,249,-1,-1,490,356
548,248,-1,-1,490,355
547,247,-1,-1,490,355
546,246,-1,-1,490,355
545,245,-1,-1,490,355
544,244,-1,-1,490,355
543,243,-1,-1,490,355
542,242,-1,-1,490,355
541,241,-1,-1,490,353
540,240,-1,-1,490,353
539,239,-1,-1,490,353
538,238,-1,-1,490,353
537,237,-1,-1,490,353
536,236,-1,-1,490,352
535,235,-1,-1,490,352
534,234,-1,-1,490,352
533,233,-1,-1,490,352
532,232,-1,-1,490,351
531,231,-1,-1,490,351
530,230,-1,-1,490,351
529,229,-1,-1,490,351
528,228,-1,-1,490,351
527,227,-1,-1,490,351
526,226,-1,-1,490,350
525,225,-1,-1,490,350
524,224,-1,-1,490,350
523,223,-1,-1,490,350
522,222,-1,-1,490,350
521,221,-1,-1,490,350
520,220,-1,-1,490,349
519,219,-1,-1,490,349
518,218,-1,-1,490,349
517,217,-1,-1,490,349
516,216,-1,-1,490,349
515,215,-1,-1,490,349
514,214,-1,-1,490,348
513,213,-1,-1,490,348
512,212,-1,-1,490,348
511,211,-1,-1,490,348
510,210,-1,-1,490,348
509,209,-1,-1,490,348
508,208,-1,-1,490,346
507,207,-1,-1,490,346
506,206,-1,-1,490,346
505,205,-1,-1,490,346
504,204,-1,-1,490,346
503,203,-1,-1,490,346
502,202,-1,-1,490,346
501,201,-1,-1,490,346
500,200,-1,-1,490,346
499,199,-1,-1,490,346
498,198,-1,-1,490,346
497,197,-1,-1,490,346
496,196,-1,-1,490,346
495,195,-1,-1,490,344
494,194,-1,-1,490,344
493,193,-1,-1,490,344
492,192,-1,-1,490,344
491,191,-1,-1,490,344
490,190,-1,-1,490,342
489,189,-1,-1,490,342
488,188,-1,-1,490,342
487,187,-1,-1,490,342
486,186,-1,-1,490,342
485,185,-1,-1,490,342
484,184,-1,-1,490,342
483,183,-1,-1,490,341
482,182,-1,-1,490,341
481,181,-1,-1,490,341
480,180,-1,-1,490,341
479,179,-1,-1,490,341
478,178,-1,-1,490,341
477,177,-1,-1,490,340
476,176,-1,-1,490,340
475,175,-1,-1,490,340
474,174,-1,-1,490,340
473,173,-1,-1,490,340
472,172,-1,-1,490,340
471,171,-1,-1,490,340
470,170,-1,-1,490,340
469,169,-1,-1,490,339
468,168,-1,-1,490,339
467,167,-1,-1,490,339
466,166,-1,-1,490,339
465,165,-1,-1,490,339
464,164,-1,-1,490,338
463,163,-1,-1,490,338
462,162,-1,-1,490,338
461,161,-1,-1,490,338
460,160,-1,-1,490,338
459,159,-1,-1,490,338
458,158,-1,-1,490,338
457,157,-1,-1,490,338
456,156,-1,-1,490,338
455,155,-1,-1,490,338
454,154,-1,-1,490,338
453,153,-1,-1,490,338
452,152,-1,-1,490,338
451,151,-1,-1,490,337
450,150,-1,-1,490,337
449,149,-1,-1,490,337
448,148,-1,-1,490,337
447,147,-1,-1,490,337
446,146,-1,-1,490,337
445,145,-1,-1,490,337
444,144,-1,-1,490,337
443,143,-1,-1,490,337
442,142,-1,-1,490,337
441,141,-1,-1,490,337
440,140,-1,-1,490,337
439,139,-1,-1,490,337
438,138,-1,-1,490,336
437,137,-1,-1,490,336
436,136,-1,-1,490,336
435,135,-1,-1,490,336
434,134,-1,-1,490,336
433,133,-1,-1,490,336
432,132,-1,-1,490,336
431,131,-1,-1,490,336
430,130,-1,-1,490,336
429,129,-1,-1,490,336
428,128,-1,-1,490,336
427,127,-1,-1,490,336
426,126,-1,-1,490,336
425,125,-1,-1,490,336
424,124,-1,-1,490,336
423,123,-1,-1,490,336
422,122,-1,-1,490,336
421,121,-1,-1,490,336
420,120,-1,-1,490,335
419,119,-1,-1,490,335
418,118,-1,-1,490,335
417,117,-1,-1,490,335
416,116,-1,-1,490,335
415,115,-1,-1,490,335
414,114,-1,-1,490,335
413,113,-1,-1,490,335
412,112,-1,-1,490,335
411,111,-1,-1,490,335
410,110,-1,-1,490,335
409,109,-1,-1,490,335
408,108,-1,-1,490,335
407,107,-1,-1,490,335
406,106,-1,-1,490,335
405,105,-1,-1,490,335
404,104,-1,-1,490,335
403,103,-1,-1,490,335
402,102,-1,-1,490,335
401,101,-1,-1,490,335
400,100,-1,-1,490,335
399,99,-1,-1,490,335
398,98,-1,-1,490,335
397,97,-1,-1,490,335
396,96,-1,-1,490,335
395,95,-1,-1,490,335
394,94,-1,-1,490,335
393,93,-1,-1,490,335
392,92,-1,-1,490,335
391,91,-1,-1,490,335
390,90,-1,-1,490,335
389,89,-1,-1,490,335
388,88,-1,-1,490,335
387,87,-1,-1,490,335
386,86,-1,-1,490,335
385,85,-1,-1,490,335
384,84,-1,-1,490,335
383,83,-1,-1,490,335
382,82,-1,-1,490,335
381,81,-1,-1,490,335
380,80,-1,-1,490,335
379,79,-1,-1,490,335
378,78,-1,-1,490,335
377,77,-1,-1,490,335
376,76,-1,-1,490,335
375,75,-1,-1,490,335
374,74,-1,-1,490,335
373,73,-1,-1,490,335
372,72,-1,-1,490,335
371,71,-1,-1,490,335
370,70,-1,-1,490,335
369,69,-1,-1,490,335
368,68,-1,-1,490,335
367,67,-1,-1,490,335
366,66,-1,-1,490,335
365,65,-1,-1,490,335
364,64,-1,-1,490,335
363,63,-1,-1,490,335
362,62,-1,-1,490,335
361,61,-1,-1,490,335
360,60,-1,-1,490,335
359,59,-1,-1,490,335
358,58,-1,-1,490,335
357,57,-1,-1,490,335
356,56,-1,-1,490,335
355,55,-1,-1,490,335
354,54,-1,-1,490,335
353,53,-1,-1,490,335
352,52,-1,-1,490,335
351,51,-1,-1,490,335
350,50,-1,-1,490,335
349,49,-1,-1,490,335
348,48,-1,-1,490,335
347,47,-1,-1,490,335
346,46,-1,-1,490,335
345,45,-1,-1,490,335
344,44,-1,-1,490,335
343,43,-1,-1,490,335
342,42,-1,-1,490,335
341,41,-1,-1,490,335
340,40,-1,-1,490,335
340,40,-1,1,490,335
339,41,-1,1,490,335
338,42,-1,1,490,335
337,43,-1,1,490,335
336,44,-1,1,490,335
335,45,-1,1,490,335
334,46,-1,1,490,335
333,47,-1,1,490,335
332,48,-1,1,490,335
331,49,-1,1,490,335
330,50,-1,1,490,335
329,51,-1,1,490,335
328,52,-1,1,490,335
327,53,-1,1,490,335
326,54,-1,1,490,335
325,55,-1,1,490,335
324,56,-1,1,490,335
323,57,-1,1,490,335
322,58,-1,1,490,335
321,59,-1,1,490,335
320,60,-1,1,490,335
319,61,-1,1,490,335
318,62,-1,1,490,335
317,63,-1,1,490,335
316,64,-1,1,490,335
315,65,-1,1,490,335
314,66,-1,1,490,335
313,67,-1,1,490,335
312,68,-1,1,490,335
311,69,-1,1,490,335
310,70,-1,1,490,335
309,71,-1,1,490,335
308,72,-1,1,490,335
307,73,-1,1,490,335
306,74,-1,1,490,335
305,75,-1,1,490,335
304,76,-1,1,490,335
303,77,-1,1,490,335
302,78,-1,1,490,335
301,79,-1,1,490,335
300,80,-1,1,490,335
299,81,-1,1,490,335
298,82,-1,1,490,335
297,83,-1,1,490,335
296,84,-1,1,490,335
295,85,-1,1,490,335
294,86,-1,1,490,335
293,87,-1,1,490,335
292,88,-1,1,490,335
291,89,-1,1,490,335
290,90,-1,1,490,335
289,91,-1,1,490,335
288,92,-1,1,490,335
287,93,-1,1,490,335
286,94,-1,1,490,335
285,95,-1,1,490,335
284,96,-1,1,490,335
283,97,-1,1,490,335
282,98,-1,1,490,335
281,99,-1,1,490,335
280,100,-1,1,490,335
279,101,-1,1,490,335
278,102,-1,1,490,335
277,103,-1,1,490,335
276,104,-1,1,490,335
275,105,-1,1,490,335
274,106,-1,1,490,335
273,107,-1,1,490,335
272,108,-1,1,490,335
271,109,-1,1,490,335
270,110,-1,1,490,335
269,111,-1,1,490,335
268,112,-1,1,490,335
267,113,-1,1,490,335
266,114,-1,1,490,335
265,115,-1,1,490,335
264,116,-1,1,490,335
263,117,-1,1,490,335
262,118,-1,1,490,335
261,119,-1,1,490,335
260,120,-1,1,490,335
259,121,-1,1,490,335
258,122,-1,1,490,335
257,123,-1,1,490,335
256,124,-1,1,490,335
255,125,-1,1,490,335
254,126,-1,1,490,335
253,127,-1,1,490,335
252,128,-1,1,490,335
251,129,-1,1,490,335
250,130,-1,1,490,335
249,131,-1,1,490,335
248,132,-1,1,490,335
247,133,-1,1,490,335
246,134,-1,1,490,335
245,135,-1,1,490,335
244,136,-1,1,490,335
243,137,-1,1,490,335
242,138,-1,1,490,335
241,139,-1,1,490,335
240,140,-1,1,490,335
239,141,-1,1,490,335
238,142,-1,1,490,335
237,143,-1,1,490,335
236,144,-1,1,490,335
235,145,-1,1,490,335
234,146,-1,1,490,335
233,147,-1,1,490,335
232,148,-1,1,490,335
231,149,-1,1,490,335
230,150,-1,1,490,335
229,151,-1,1,490,335
228,152,-1,1,490,335
227,153,-1,1,490,335
226,154,-1,1,490,335
225,155,-1,1,490,335
224,156,-1,1,490,335
223,157,-1,1,490,335
222,158,-1,1,490,335
221,159,-1,1,490,335
220,160,-1,1,490,335
219,161,-1,1,490,335
218,162,-1,1,490,335
217,163,-1,1,490,335
216,164,-1,1,490,335
215,165,-1,1,490,335
214,166,-1,1,490,335
213,167,-1,1,490,335
212,168,-1,1,490,335
211,169,-1,1,490,335
210,170,-1,1,490,335
209,171,-1,1,490,335
208,172,-1,1,490,335
207,173,-1,1,490,335
206,174,-1,1,490,335
205,175,-1,1,490,335
204,176,-1,1,490,335
203,177,-1,1,490,335
202,178,-1,1,490,335
201,179,-1,1,490,335
200,180,-1,1,490,335
199,181,-1,1,490,335
198,182,-1,1,490,335
197,183,-1,1,490,335
196,184,-1,1,490,335
195,185,-1,1,490,335
194,186,-1,1,490,335
193,187,-1,1,490,335
192,188,-1,1,490,335
191,189,-1,1,490,335
190,190,-1,1,490,335
189,191,-1,1,490,335
188,192,-1,1,490,335
187,193,-1,1,490,335
186,194,-1,1,490,335
185,195,-1,1,490,335
184,196,-1,1,490,335
183,197,-1,1,490,335
182,198,-1,1,490,335
181,199,-1,1,490,335
180,200,-1,1,490,335
179,201,-1,1,490,335
178,202,-1,1,490,335
177,203,-1,1,490,335
176,204,-1,1,490,335
175,205,-1,1,490,335
174,206,-1,1,490,335
173,207,-1,1,490,335
172,208,-1,1,490,335
171,209,-1,1,490,335
170,210,-1,1,490,335
169,211,-1,1,490,335
168,212,-1,1,490,335
167,213,-1,1,490,335
166,214,-1,1,490,335
165,215,-1,1,490,335
164,216,-1,1,490,335
163,217,-1,1,490,335
162,218,-1,1,490,335
161,219,-1,1,490,335
160,220,-1,1,490,335
159,221,-1,1,490,335
158,222,-1,1,490,335
157,223,-1,1,490,335
156,224,-1,1,490,335
155,225,-1,1,490,335
154,226,-1,1,490,335
153,227,-1,1,490,335
152,228,-1,1,490,335
151,229,-1,1,490,335
150,230,-1,1,490,335
149,231,-1,1,490,335
148,232,-1,1,490,335
147,233,-1,1,490,335
146,234,-1,1,490,335
145,235,-1,1,490,335
144,236,-1,1,490,335
143,237,-1,1,490,335
142,238,-1,1,490,335
141,239,-1,1,490,335
140,240,-1,1,490,335
139,241,-1,1,490,335
138,242,-1,1,490,335
137,243,-1,1,490,335
136,244,-1,1,490,335
135,245,-1,1,490,335
134,246,-1,1,490,335
133,247,-1,1,490,335
132,248,-1,1,490,335
131,249,-1,1,490,335
130,250,-1,1,490,335
129,251,-1,1,490,335
128,252,-1,1,490,335
127,253,-1,1,490,335
126,254,-1,1,490,335
125,255,-1,1,490,335
124,256,-1,1,490,335
123,257,-1,1,490,335
122,258,-1,1,490,335
121,259,-1,1,490,335
120,260,-1,1,490,335
119,261,-1,1,490,335
118,262,-1,1,490,335
117,263,-1,1,490,335
116,264,-1,1,490,335
115,265,-1,1,490,335
114,266,-1,1,490,335
113,267,-1,1,490,335
112,268,-1,1,490,335
111,269,-1,1,490,335
110,270,-1,1,490,335
109,271,-1,1,490,335
108,272,-1,1,490,335
107,273,-1,1,490,335
106,274,-1,1,490,335
105,275,-1,1,490,335
104,276,-1,1,490,335
103,277,-1,1,490,335
102,278,-1,1,490,335
101,279,-1,1,490,335
100,280,-1,1,490,335
99,281,-1,1,490,335
98,282,-1,1,490,335
97,283,-1,1,490,335
96,284,-1,1,490,335
95,285,-1,1,490,335
94,286,-1,1,490,335
93,287,-1,1,490,335
92,288,-1,1,490,335
91,289,-1,1,490,335
90,290,-1,1,490,335
89,291,-1,1,490,335
88,292,-1,1,490,335
87,293,-1,1,490,335
86,294,-1,1,490,335
85,295,-1,1,490,335
84,296,-1,1,490,335
83,297,-1,1,490,335
82,298,-1,1,490,335
81,299,-1,1,490,335
80,300,-1,1,490,335
79,301,-1,1,490,335
78,302,-1,1,490,335
77,303,-1,1,490,335
76,304,-1,1,490,335
75,305,-1,1,490,335
74,306,-1,1,490,335
73,307,-1,1,490,335
72,308,-1,1,490,335
71,309,-1,1,490,335
70,310,-1,1,490,335
69,311,-1,1,490,335
68,312,-1,1,490,335
67,313,-1,1,490,335
66,314,-1,1,490,335
65,315,-1,1,490,335
64,316,-1,1,490,335
63,317,-1,1,490,335
62,318,-1,1,490,335
61,319,-1,1,490,335
60,320,-1,1,490,335
59,321,-1,1,490,335
58,322,-1,1,490,335
57,323,-1,1,490,335
56,324,-1,1,490,335
55,325,-1,1,490,335
54,326,-1,1,490,335
53,327,-1,1,490,335
52,328,-1,1,490,335
51,329,-1,1,490,335
50,330,-1,1,490,335
49,331,-1,1,490,335
48,332,-1,1,490,335
47,333,-1,1,490,335
46,334,-1,1,490,335
45,335,-1,1,490,335
44,336,-1,1,490,335
43,337,-1,1,490,335
42,338,-1,1,490,335
41,339,-1,1,490,335
40,340,-1,1,490,335
40,340,1,1,490,335
41,341,1,1,490,335
42,342,1,1,490,335
43,343,1,1,490,335
44,344,1,1,490,335
45,345,1,1,490,335
46,346,1,1,490,335
47,347,1,1,490,335
48,348,1,1,490,335
49,349,1,1,490,335
50,350,1,1,490,335
51,351,1,1,490,335
52,352,1,1,490,335
53,353,1,1,490,335
54,354,1,1,490,335
55,355,1,1,490,335
56,356,1,1,490,335
57,357,1,1,490,335
58,358,1,1,490,335
59,359,1,1,490,335
60,360,1,1,490,335
61,361,1,1,490,335
62,362,1,1,490,335
63,363,1,1,490,335
64,364,1,1,490,335
65,365,1,1,490,335
66,366,1,1,490,335
67,367,1,1,490,335
68,368,1,1,490,335
69,369,1,1,490,335
70,370,1,1,490,335
71,371,1,1,490,335
72,372,1,1,490,335
73,373,1,1,490,335
74,374,1,1,490,335
75,375,1,1,490,335
76,376,1,1,490,335
77,377,1,1,490,335
78,378,1,1,490,335
79,379,1,1,490,335
80,380,1,1,490,335
81,381,1,1,490,335
82,382,1,1,490,335
83,383,1,1,490,335
84,384,1,1,490,335
85,385,1,1,490,335
86,386,1,1,490,335
87,387,1,1,490,335
88,388,1,1,490,335
89,389,1,1,490,335
90,390,1,1,490,335
91,391,1,1,490,335
92,392,1,1,490,335
93,393,1,1,490,335
94,394,1,1,490,335
95,395,1,1,490,335
96,396,1,1,490,335
97,397,1,1,490,335
98,398,1,1,490,335
99,399,1,1,490,335
100,400,1,1,490,335
101,401,1,1,490,335
102,402,1,1,490,335
103,403,1,1,490,335
104,404,1,1,490,335
105,405,1,1,490,335
106,406,1,1,490,335
107,407,1,1,490,335
108,408,1,1,490,335
109,409,1,1,490,335
110,410,1,1,490,335
111,411,1,1,490,335
112,412,1,1,490,335
113,413,1,1,490,335
114,414,1,1,490,335
115,415,1,1,490,335
116,416,1,1,490,335
117,417,1,1,490,335
118,418,1,1,490,335
119,419,1,1,490,335
120,420,1,1,490,335
121,421,1,1,490,335
122,422,1,1,490,335
123,423,1,1,490,335
124,424,1,1,490,335
125,425,1,1,490,335
126,426,1,1,490,335
127,427,1,1,490,335
128,428,1,1,490,335
129,429,1,1,490,335
130,430,1,1,490,335
131,431,1,1,490,335
132,432,1,1,490,335
133,433,1,1,490,335
134,434,1,1,490,335
135,435,1,1,490,335
136,436,1,1,490,335
137,437,1,1,490,335
138,438,1,1,490,335
139,439,1,1,490,335
140,440,1,1,490,335
141,441,1,1,490,335
142,442,1,1,490,335
143,443,1,1,490,335
144,444,1,1,490,335
145,445,1,1,490,335
146,446,1,1,490,335
147,447,1,1,490,335
148,448,1,1,490,335
149,449,1,1,490,335
150,450,1,1,490,335
151,451,1,1,490,335
152,452,1,1,490,335
153,453,1,1,490,335
154,454,1,1,490,335
155,455,1,1,490,335
156,456,1,1,490,335
157,457,1,1,490,335
158,458,1,1,490,335
159,459,1,1,490,335
160,460,1,1,490,335
161,461,1,1,490,335
162,462,1,1,490,335
163,463,1,1,490,335
164,464,1,1,490,335
165,465,1,1,490,335
166,466,1,1,490,335
167,467,1,1,490,335
168,468,1,1,490,335
169,469,1,1,490,335
170,470,1,1,490,335
171,471,1,1,490,335
172,472,1,1,490,335
173,473,1,1,490,335
174,474,1,1,490,335
175,475,1,1,490,335
176,476,1,1,490,335
177,477,1,1,490,335
178,478,1,1,490,335
179,479,1,1,490,335
180,480,1,1,490,335
181,481,1,1,490,335
182,482,1,1,490,335
183,483,1,1,490,335
184,484,1,1,490,335
185,485,1,1,490,335
186,486,1,1,490,335
187,487,1,1,490,335
188,488,1,1,490,335
189,489,1,1,490,335
190,490,1,1,490,335
191,491,1,1,490,335
192,492,1,1,490,335
193,493,1,1,490,335
194,494,1,1,490,335
195,495,1,1,490,335
196,496,1,1,490,335
197,497,1,1,490,335
198,498,1,1,490,335
199,499,1,1,490,335
200,500,1,1,490,335
201,501,1,1,490,335
202,502,1,1,490,335
203,503,1,1,490,335
204,504,1,1,490,335
205,505,1,1,490,335
206,506,1,1,490,335
207,507,1,1,490,335
208,508,1,1,490,335
209,509,1,1,490,335
210,510,1,1,490,335
211,511,1,1,490,335
212,512,1,1,490,335
213,513,1,1,490,335
214,514,1,1,490,335
215,515,1,1,490,335
216,516,1,1,490,335
217,517,1,1,490,335
218,518,1,1,490,335
219,519,1,1,490,335
220,520,1,1,490,335
221,521,1,1,490,335
222,522,1,1,490,335
223,523,1,1,490,335
224,524,1,1,490,335
225,525,1,1,490,335
226,526,1,1,490,335
227,527,1,1,490,335
228,528,1,1,490,335
229,529,1,1,490,335
230,530,1,1,490,335
231,531,1,1,490,335
232,532,1,1,490,335
233,533,1,1,490,335
234,534,1,1,490,335
235,535,1,1,490,335
236,536,1,1,490,335
237,537,1,1,490,335
238,538,1,1,490,335
239,539,1,1,490,335
240,540,1,1,490,335
241,541,1,1,490,335
242,542,1,1,490,335
243,543,1,1,490,335
244,544,1,1,490,335
245,545,1,1,490,335
246,546,1,1,490,335
247,547,1,1,490,335
248,548,1,1,490,335
249,549,1,1,490,335
250,550,1,1,490,335
251,551,1,1,490,335
252,552,1,1,490,335
253,553,1,1,490,335
254,554,1,1,490,335
255,555,1,1,490,335
256,556,1,1,490,335
257,557,1,1,490,335
258,558,1,1,490,335
259,559,1,1,490,335
260,560,1,1,490,335
260,560,1,-1,490,335
261,559,1,-1,490,335
262,558,1,-1,490,335
263,557,1,-1,490,335
264,556,1,-1,490,335
265,555,1,-1,490,335
266,554,1,-1,490,335
267,553,1,-1,490,335
268,552,1,-1,490,335
269,551,1,-1,490,335
270,550,1,-1,490,335
271,549,1,-1,490,335
272,548,1,-1,490,335
273,547,1,-1,490,335
274,546,1,-1,490,335
275,545,1,-1,490,335
276,544,1,-1,490,335
277,543,1,-1,490,335
278,542,1,-1,490,335
279,541,1,-1,490,335
280,540,1,-1,490,335
281,539,1,-1,490,335
282,538,1,-1,490,335
283,537,1,-1,490,335
284,536,1,-1,490,335
285,535,1,-1,490,335
286,534,1,-1,490,335
287,533,1,-1,490,335
288,532,1,-1,490,335
289,531,1,-1,490,335
290,530,1,-1,490,335
291,529,1,-1,490,335
292,528,1,-1,490,335
293,527,1,-1,490,335
294,526,1,-1,490,335
295,525,1,-1,490,335
296,524,1,-1,490,335
297,523,1,-1,490,335
298,522,1,-1,490,335
299,521,1,-1,490,335
300,520,1,-1,490,335
301,519,1,-1,490,335
302,518,1,-1,490,335
303,517,1,-1,490,335
304,516,1,-1,490,336
305,515,1,-1,490,336
306,514,1,-1,490,336
307,513,1,-1,490,336
308,512,1,-1,490,336
309,511,1,-1,490,336
310,510,1,-1,490,336
311,509,1,-1,490,336
312,508,1,-1,490,336
313,507,1,-1,490,336
314,506,1,-1,490,336
315,505,1,-1,490,336
316,504,1,-1,490,336
317,503,1,-1,490,336
318,502,1,-1,490,336
319,501,1,-1,490,336
320,500,1,-1,490,336
321,499,1,-1,490,336
322,498,1,-1,490,336
323,497,1,-1,490,336
324,496,1,-1,490,336
325,495,1,-1,490,336
326,494,1,-1,490,336
327,493,1,-1,490,336
328,492,1,-1,490,336
329,491,1,-1,490,336
330,490,1,-1,490,336
331,489,1,-1,490,336
332,488,1,-1,490,336
333,487,1,-1,490,336
334,486,1,-1,490,336
335,485,1,-1,490,336
336,484,1,-1,490,336
337,483,1,-1,490,336
338,482,1,-1,490,336
339,481,1,-1,490,336
340,480,1,-1,490,336
341,479,1,-1,490,336
342,478,1,-1,490,336
343,477,1,-1,490,336
344,476,1,-1,490,336
345,475,1,-1,490,336
346,474,1,-1,490,336
347,473,1,-1,490,336
348,472,1,-1,490,336
349,471,1,-1,490,336
350,470,1,-1,490,336
351,469,1,-1,490,336
352,468,1,-1,490,336
353,467,1,-1,490,336
354,466,1,-1,490,336
355,465,1,-1,490,336
356,464,1,-1,490,336
357,463,1,-1,490,336
358,462,1,-1,490,336
359,461,1,-1,490,336
360,460,1,-1,490,336
361,459,1,-1,490,336
362,458,1,-1,490,336
363,457,1,-1,490,336
364,456,1,-1,490,336
365,455,1,-1,490,336
366,454,1,-1,490,336
367,453,1,-1,490,336
368,452,1,-1,490,336
369,451,1,-1,490,336
370,450,1,-1,490,336
371,449,1,-1,490,336
372,448,1,-1,490,336
373,447,1,-1,490,336
374,446,1,-1,490,336
375,445,1,-1,490,336
376,444,1,-1,490,336
377,443,1,-1,490,336
378,442,1,-1,490,336
379,441,1,-1,490,336
380,440,1,-1,490,336
381,439,1,-1,490,336
382,438,1,-1,490,336
383,437,1,-1,490,336
384,436,1,-1,490,336
385,435,1,-1,490,336
386,434,1,-1,490,336
387,433,1,-1,490,336
388,432,1,-1,490,336
389,431,1,-1,490,336
390,430,1,-1,490,336
391,429,1,-1,490,336
392,428,1,-1,490,336
393,427,1,-1,490,336
394,426,1,-1,490,336
395,425,1,-1,490,336
396,424,1,-1,490,336
397,423,1,-1,490,336
398,422,1,-1,490,336
399,421,1,-1,490,336
400,420,1,-1,490,336
401,419,1,-1,490,336
402,418,1,-1,490,336
403,417,1,-1,490,336
404,416,1,-1,490,336
405,415,1,-1,490,336
406,414,1,-1,490,336
407,413,1,-1,490,336
408,412,1,-1,490,336
409,411,1,-1,490,336
410,410,1,-1,490,336
411,409,1,-1,490,336
412,408,1,-1,490,336
413,407,1,-1,490,336
414,406,1,-1,490,336
415,405,1,-1,490,336
416,404,1,-1,490,336
417,403,1,-1,490,336
418,402,1,-1,490,336
419,401,1,-1,490,336
420,400,1,-1,490,336
421,399,1,-1,490,336
422,398,1,-1,490,336
423,397,1,-1,490,336
424,396,1,-1,490,336
425,395,1,-1,490,336
426,394,1,-1,490,336
427,393,1,-1,490,336
428,392,1,-1,490,336
429,391,1,-1,490,336
430,390,1,-1,490,336
431,389,1,-1,490,336
432,388,1,-1,490,336
433,387,1,-1,490,336
434,386,1,-1,490,336
435,385,1,-1,490,336
436,384,1,-1,490,336
437,383,1,-1,490,336
438,382,1,-1,490,336
439,381,1,-1,490,336
440,380,1,-1,490,336
441,379,1,-1,490,336
442,378,1,-1,490,336
443,377,1,-1,490,336
444,376,1,-1,490,336
445,375,1,-1,490,336
446,374,1,-1,490,336
447,373,1,-1,490,336
448,372,1,-1,490,336
449,371,1,-1,490,336
450,370,1,-1,490,336
451,369,1,-1,490,336
452,368,1,-1,490,336
453,367,1,-1,490,336
454,366,1,-1,490,336
455,365,1,-1,490,336
456,364,1,-1,490,336
457,363,1,-1,490,336
458,362,1,-1,490,336
459,361,1,-1,490,336
460,360,1,-1,490,336
461,359,1,-1,490,336
462,358,1,-1,490,336
463,357,1,-1,490,336
464,356,1,-1,490,336
465,355,1,-1,490,336
466,354,1,-1,490,336
467,353,1,-1,490,336
468,352,1,-1,490,336
469,351,1,-1,490,336
470,350,1,-1,490,336
471,349,1,-1,490,336
472,348,1,-1,490,336
473,347,1,-1,490,336
474,346,1,-1,490,336
475,345,1,-1,490,336
476,344,1,-1,490,336
477,343,1,-1,490,336
478,342,1,-1,490,336
479,341,1,-1,490,336
480,340,1,-1,490,336
481,339,1,-1,490,336
482,338,1,-1,490,336
483,337,1,-1,490,336
484,336,1,-1,490,336
485,335,1,-1,490,336
486,334,1,-1,490,336
487,333,1,-1,490,336
488,332,1,-1,490,336
489,331,1,-1,490,336
490,330,1,-1,490,336
491,329,1,-1,490,336
492,328,1,-1,490,336
493,327,1,-1,490,336
494,326,1,-1,490,336
495,325,1,-1,490,336
496,324,1,-1,490,336
497,323,1,-1,490,336
498,322,1,-1,490,336
499,321,1,-1,490,336
500,320,1,-1,490,336
501,319,1,-1,490,336
502,318,1,-1,490,336
503,317,1,-1,490,336
504,316,1,-1,490,336
505,315,1,-1,490,336
506,314,1,-1,490,336
507,313,1,-1,490,336
508,312,1,-1,490,336
509,311,1,-1,490,336
510,310,1,-1,490,336
511,309,1,-1,490,336
512,308,1,-1,490,336
513,307,1,-1,490,336
514,306,1,-1,490,336
515,305,1,-1,490,336
516,304,1,-1,490,336
517,303,1,-1,490,336
518,302,1,-1,490,336
519,301,1,-1,490,336
520,300,1,-1,490,336
521,299,1,-1,490,336
522,298,1,-1,490,336
523,297,1,-1,490,336
524,296,1,-1,490,336
525,295,1,-1,490,336
526,294,1,-1,490,336
527,293,1,-1,490,336
528,292,1,-1,490,336
529,291,1,-1,490,336
530,290,1,-1,490,336
531,289,1,-1,490,336
532,288,1,-1,490,336
533,287,1,-1,490,336
534,286,1,-1,490,336
535,285,1,-1,490,336
536,284,1,-1,490,336
537,283,1,-1,490,336
538,282,1,-1,490,336
539,281,1,-1,490,336
540,280,1,-1,490,336
541,279,1,-1,490,336
542,278,1,-1,490,336
543,277,1,-1,490,336
544,276,1,-1,490,336
545,275,1,-1,490,336
546,274,1,-1,490,336
547,273,1,-1,490,336
548,272,1,-1,490,336
549,271,1,-1,490,336
550,270,1,-1,490,336
551,269,1,-1,490,336
552,268,1,-1,490,336
553,267,1,-1,490,336
554,266,1,-1,490,336
555,265,1,-1,490,336
556,264,1,-1,490,336
557,263,1,-1,490,336
558,262,1,-1,490,336
559,261,1,-1,490,336
560,260,1,-1,490,336
561,259,1,-1,490,336
562,258,1,-1,490,336
563,257,1,-1,490,336
564,256,1,-1,490,336
565,255,1,-1,490,336
566,254,1,-1,490,336
567,253,1,-1,490,336
568,252,1,-1,490,336
569,251,1,-1,490,336
